year	source	target	sourceTarget	value	valueSource	valueTarget	distance	sameCurrency	sameLanguage	sourceGeo	targetGeo	sourceHDI	targetHDI	sourcePopulation	targetPopulation
2000	US	FR	US-FR	42863	2.55652821493e-05	0.000125686025528	7665.65907015	0	0	39.622,-98.606	46.565,2.55	0.937	0.893	299846449	60990544
2000	US	DM	US-DM	334	1.50143190632e-05	0.0663746038486	4501.99025524	0	1	39.622,-98.606	15.475,-61.356	0.937	0.745	299846449	67827
2000	US	DK	US-DK	8596	2.47271523083e-05	0.00136873252609	7414.34881353	0	0	39.622,-98.606	56.058,9.264	0.937	0.901	299846449	5416945
2000	US	BB	US-BB	1134	1.60796415189e-05	0.0165155135275	4821.42341063	0	1	39.622,-98.606	13.153,-59.559	0.937	0.825	299846449	291933
2000	US	BE	US-BE	11900	2.50991795016e-05	0.000723779994339	7525.89984636	0	0	39.622,-98.606	50.643,4.664	0.937	0.897	299846449	10398049
2000	US	BS	US-BS	4519	8.5000524183e-06	0.00788354454582	2548.71053394	0	1	39.622,-98.606	24.628,-78.014	0.937	0.794	299846449	323295
2000	US	HT	US-HT	2175	1.13365605377e-05	0.000365654154016	3399.22742109	1	0	39.622,-98.606	19.142,-72.278	0.937	0.456	299846449	9296291
2000	US	JM	US-JM	6588	1.04978673021e-05	0.0011734518582	3147.74823262	0	1	39.622,-98.606	18.151,-77.32	0.937	0.73	299846449	2682469
2000	US	HN	US-HN	5061	9.96921987027e-06	0.00437399336183	2989.2351774	0	0	39.622,-98.606	14.819,-86.863	0.937	0.632	299846449	683411
2000	US	BR	US-BR	13981	2.44028970247e-05	3.91644398242e-05	7317.12201817	0	0	39.622,-98.606	-10.772,-53.089	0.937	0.73	299846449	186830759
2000	US	CR	US-CR	9667	1.20274938278e-05	0.000833420682857	3606.40131464	0	0	39.622,-98.606	9.971,-83.946	0.937	0.773	299846449	4327228
2000	US	BZ	US-BZ	1914	8.9208828945e-06	0.00970761708702	2674.89505786	0	1	39.622,-98.606	17.219,-88.602	0.937	0.702	299846449	275546
2000	US	NI	US-NI	2380	1.08913741332e-05	0.000597842845347	3265.73985858	0	0	39.622,-98.606	12.84,-85.034	0.937	0.599	299846449	5462539
2000	US	NL	US-NL	20695	2.49240120679e-05	0.00457711808185	7473.37651338	0	0	39.622,-98.606	52.077,5.389	0.937	0.921	299846449	1632769
2000	US	LC	US-LC	383	1.55243414765e-05	0.288695030066	4654.91866479	0	1	39.622,-98.606	13.898,-60.969	0.937	0.725	299846449	16124
2000	US	PT	US-PT	7075	2.4498346176e-05	0.000697718885142	7345.74210724	0	0	39.622,-98.606	40.309,-8.058	0.937	0.816	299846449	10528226
2000	US	NO	US-NO	15295	2.35371208564e-05	0.00152139935718	7057.52210848	0	0	39.622,-98.606	61.152,8.74	0.937	0.955	299846449	4638836
2000	US	TT	US-TT	3501	1.63771121395e-05	0.00370970560277	4910.61891991	0	1	39.622,-98.606	10.468,-61.253	0.937	0.76	299846449	1323722
2000	US	DE	US-DE	109838	2.59595938011e-05	9.41762724155e-05	7783.89201873	0	0	39.622,-98.606	51.11,9.851	0.937	0.92	299846449	82652369
2000	US	PA	US-PA	5387	1.29994359493e-05	0.0012061990704	3897.83470839	1	0	39.622,-98.606	8.384,-80.92	0.937	0.78	299846449	3231502
2000	US	LR	US-LR	2837	3.15335888368e-05	0.0027471804363	9455.23463694	0	1	39.622,-98.606	6.682,-9.657	0.937	0.388	299846449	3441796
2000	US	CU	US-CU	612	9.47597233243e-06	0.000252341085888	2841.3366547	0	0	39.622,-98.606	21.297,-77.781	0.937	0.78	299846449	11259905
2000	US	TG	US-TG	326	3.40625346932e-05	0.00163715832272	10213.5300717	0	0	39.622,-98.606	8.799,1.081	0.937	0.459	299846449	6238572
2000	US	IS	US-IS	1384	1.88284104477e-05	0.0190903656455	5645.63201307	0	0	39.622,-98.606	64.764,-18.48	0.937	0.906	299846449	295732
2000	US	GW	US-GW	313	2.88415790744e-05	0.00541542239448	8648.045069	0	0	39.622,-98.606	12.125,-14.651	0.937	0.364	299846449	1596929
2000	US	GT	US-GT	5456	9.43081825845e-06	0.000222493656428	2827.79736596	0	0	39.622,-98.606	15.256,-90.398	0.937	0.581	299846449	12709564
2000	US	CO	US-CO	15068	1.57925941143e-05	0.00105356992627	4735.35326566	0	0	39.622,-98.606	3.9,-73.076	0.937	0.719	299846449	4494579
2000	US	VE	US-VE	10159	1.61873866684e-05	0.000181613708005	4853.7304111	0	0	39.622,-98.606	7.125,-66.166	0.937	0.748	299846449	26725573
2000	US	CL	US-CL	7883	2.54849036232e-05	0.000468948144941	7641.55785452	0	0	39.622,-98.606	-23.389,-69.433	0.937	0.819	299846449	16295102
2000	US	CA	US-CA	258262	7.66143380237e-06	7.11874071235e-05	2297.25371989	0	1	39.622,-98.606	59.081,-109.433	0.937	0.911	299846449	32270507
2000	US	SL	US-SL	360	3.04841231602e-05	0.00163621494555	9140.55608046	0	1	39.622,-98.606	8.56,-11.792	0.937	0.359	299846449	5586403
2000	US	CG	US-CG	83	4.03677518459e-05	0.00335308217572	12104.1270451	0	0	39.622,-98.606	-0.055,15.986	0.937	0.534	299846449	3609851
2000	US	ZA	US-ZA	6982	4.9117513429e-05	0.000307219915278	14727.7119854	0	1	39.622,-98.606	-30.558,23.121	0.937	0.629	299846449	47938663
2000	US	GY	US-GY	662	1.85171475635e-05	0.00750846677431	5552.30094253	0	1	39.622,-98.606	4.792,-58.974	0.937	0.636	299846449	739472
2000	US	AR	US-AR	9364	3.01051866696e-05	0.000232970264531	9026.93331937	0	0	39.622,-98.606	-35.377,-65.167	0.937	0.811	299846449	38747148
2000	US	GB	US-GB	157880	2.34183384767e-05	0.00011655614544	7021.90563372	0	1	39.622,-98.606	53,-1.6	0.937	0.875	299846449	60244834
2000	US	GA	US-GA	279	3.93410385984e-05	0.0091394860929	11796.2707237	0	0	39.622,-98.606	-0.591,11.797	0.937	0.683	299846449	1290693
2000	US	GN	US-GN	523	3.02870812114e-05	0.0010087549443	9081.4737518	0	0	39.622,-98.606	10.439,-10.942	0.937	0.355	299846449	9002656
2000	US	IE	US-IE	17815	2.2107134976e-05	0.00159987341476	6628.74592012	0	1	39.622,-98.606	53.177,-8.152	0.937	0.916	299846449	4143294
2000	US	CV	US-CV	275	2.56096818386e-05	0.0151516694902	7678.97215932	0	0	39.622,-98.606	15.071,-23.634	0.937	0.586	299846449	506807
2000	US	ES	US-ES	22987	2.55558022901e-05	0.000176572801594	7662.81656804	0	0	39.622,-98.606	40.227,-3.649	0.937	0.885	299846449	43397491
2000	US	GH	US-GH	508	3.36240830196e-05	0.00447395492361	10082.0618943	0	1	39.622,-98.606	7.96,-1.207	0.937	0.558	299846449	2253501
2000	US	UY	US-UY	705	3.06144514198e-05	0.00276018883881	9179.63454632	0	0	39.622,-98.606	-32.8,-56.012	0.937	0.792	299846449	3325727
2000	US	SR	US-SR	244	1.94425334441e-05	0.0128843909686	5829.77461277	0	0	39.622,-98.606	4.127,-55.912	0.937	0.684	299846449	452468
2000	US	KN	US-KN	806	1.41724264009e-05	0.0864819840048	4249.55173003	0	1	39.622,-98.606	17.34,-62.769	0.937	0.745	299846449	49138
2000	US	SN	US-SN	626	2.81147166234e-05	0.00716215329732	8430.09794416	0	0	39.622,-98.606	15.013,-14.881	0.937	0.47	299846449	1177034
2000	US	MR	US-MR	111	2.82006199824e-05	0.00285371451951	8455.85576132	0	0	39.622,-98.606	20.26,-10.332	0.937	0.467	299846449	2963105
2000	US	MX	US-MX	366837	5.94683393156e-06	1.71017429774e-05	1783.13703717	0	0	39.622,-98.606	23.951,-102.535	0.937	0.775	299846449	104266392
2000	US	SE	US-SE	14413	2.42675762663e-05	0.000805101473701	7276.54656928	0	0	39.622,-98.606	62.011,15.27	0.937	0.916	299846449	9038049
2000	ST	DO	ST-DO	7	0.0568854220242	0.000916824994018	8681.96688018	0	0	0.201,6.629	19.015,-70.729	0.525	0.702	152622	9469601
2000	ST	FR	ST-FR	136	0.0339174383758	8.48745877687e-05	5176.54727979	0	0	0.201,6.629	46.565,2.55	0.525	0.893	152622	60990544
2000	ST	NL	ST-NL	118	0.0378449813127	0.00353753454279	5775.9767379	0	0	0.201,6.629	52.077,5.389	0.525	0.921	152622	1632769
2000	ST	PT	ST-PT	12103	0.0308351582028	0.000447000616745	4706.12351523	0	1	0.201,6.629	40.309,-8.058	0.525	0.816	152622	10528226
2000	ST	GQ	ST-GQ	623	0.00299528208089	0.00094432520223	457.145941749	0	1	0.201,6.629	1.607,10.488	0.525	0.554	152622	484098
2000	ST	CL	ST-CL	11	0.0563879831257	0.000528137029189	8606.04676061	0	0	0.201,6.629	-23.389,-69.433	0.525	0.819	152622	16295102
2000	ST	CA	ST-CA	20	0.0750311582806	0.000354856694353	11451.4054391	0	0	0.201,6.629	59.081,-109.433	0.525	0.911	152622	32270507
2000	ST	AO	ST-AO	4121	0.0120624251841	0.000114381297226	1840.99145645	0	1	0.201,6.629	-12.296,17.544	0.525	0.508	152622	16095214
2000	ST	MX	ST-MX	2	0.0783152994457	0.000114635573388	11952.637632	0	0	0.201,6.629	23.951,-102.535	0.525	0.775	152622	104266392
2000	ST	US	ST-US	100	0.0740663859345	3.76998293353e-05	11304.1599541	0	0	0.201,6.629	39.622,-98.606	0.525	0.937	152622	299846449
2000	ST	GA	ST-GA	3304	0.00381339373157	0.00045092657828	582.0077781	0	0	0.201,6.629	-0.591,11.797	0.525	0.683	152622	1290693
2000	ST	CO	ST-CO	3	0.0581427525648	0.00197434802724	8873.86318194	0	0	0.201,6.629	3.9,-73.076	0.525	0.719	152622	4494579
2000	ST	CV	ST-CV	3747	0.0243558298529	0.00733461744571	3717.23546381	0	1	0.201,6.629	15.071,-23.634	0.525	0.586	152622	506807
2000	ST	SE	ST-SE	7	0.0453351690882	0.000765557276419	6919.14417658	0	0	0.201,6.629	62.011,15.27	0.525	0.916	152622	9038049
2000	SN	DO	SN-DO	4	0.00504487250907	0.000627057725963	5937.98646884	0	0	15.013,-14.881	19.015,-70.729	0.47	0.702	1177034	9469601
2000	SN	FR	SN-FR	78572	0.00328629932592	6.34210778769e-05	3868.08604078	0	1	15.013,-14.881	46.565,2.55	0.47	0.893	1177034	60990544
2000	SN	DK	SN-DK	81	0.00425665199258	0.000924916926687	5010.22412143	0	0	15.013,-14.881	56.058,9.264	0.47	0.901	1177034	5416945
2000	SN	BE	SN-BE	710	0.00368540174728	0.000417178564961	4337.84316021	0	1	15.013,-14.881	50.643,4.664	0.47	0.897	1177034	10398049
2000	SN	DE	SN-DE	2571	0.00389667585584	5.54916940046e-05	4586.5199693	0	0	15.013,-14.881	51.11,9.851	0.47	0.92	1177034	82652369
2000	SN	BS	SN-BS	2	0.00564489292998	0.0205516042777	6644.23090495	0	0	15.013,-14.881	24.628,-78.014	0.47	0.794	1177034	323295
2000	SN	CR	SN-CR	1	0.0063717586306	0.00173315955342	7499.77654801	0	0	15.013,-14.881	9.971,-83.946	0.47	0.773	1177034	4327228
2000	SN	NI	SN-NI	58	0.00641551117232	0.00138237452899	7551.2747772	0	0	15.013,-14.881	12.84,-85.034	0.47	0.599	1177034	5462539
2000	SN	NL	SN-NL	620	0.00382370971888	0.00275644401948	4500.63634525	0	0	15.013,-14.881	52.077,5.389	0.47	0.921	1177034	1632769
2000	SN	PT	SN-PT	611	0.00245772077456	0.000274768124674	2892.82091416	0	0	15.013,-14.881	40.309,-8.058	0.47	0.816	1177034	10528226
2000	SN	NO	SN-NO	73	0.00464996186721	0.00117985701939	5473.16321641	0	0	15.013,-14.881	61.152,8.74	0.47	0.955	1177034	4638836
2000	SN	NG	SN-NG	2743	0.00218343722839	1.81808932459e-05	2569.97985468	0	0	15.013,-14.881	9.594,8.105	0.47	0.471	1177034	141356083
2000	SN	PA	SN-PA	1	0.00612823659121	0.00223213317767	7213.1428279	0	0	15.013,-14.881	8.384,-80.92	0.47	0.78	1177034	3231502
2000	SN	LR	SN-LR	233	0.000925094328312	0.000316366070979	1088.86747763	0	0	15.013,-14.881	6.682,-9.657	0.47	0.388	1177034	3441796
2000	SN	IS	SN-IS	6	0.00471102756287	0.0187502184966	5545.03961644	0	0	15.013,-14.881	64.764,-18.48	0.47	0.906	1177034	295732
2000	SN	GW	SN-GW	7919	0.000273953361357	0.000201920323778	322.452420731	1	0	15.013,-14.881	12.125,-14.651	0.47	0.364	1177034	1596929
2000	SN	CI	SN-CI	25264	0.00111080317167	7.03510430628e-05	1307.45310036	1	1	15.013,-14.881	7.632,-5.556	0.47	0.432	1177034	18584701
2000	SN	CO	SN-CO	12	0.00551373949838	0.00144393031177	6489.85885674	0	0	15.013,-14.881	3.9,-73.076	0.47	0.719	1177034	4494579
2000	SN	VE	SN-VE	12	0.00480773194933	0.000211739668491	5658.86396725	0	0	15.013,-14.881	7.125,-66.166	0.47	0.748	1177034	26725573
2000	SN	CL	SN-CL	6	0.00621488434218	0.000448915887535	7315.13017681	0	0	15.013,-14.881	-23.389,-69.433	0.47	0.819	1177034	16295102
2000	SN	CA	SN-CA	1814	0.00751548126255	0.000274119553572	8845.97697239	0	1	15.013,-14.881	59.081,-109.433	0.47	0.911	1177034	32270507
2000	SN	MR	SN-MR	42013	0.000643583220442	0.000255650519401	757.51933229	0	0	15.013,-14.881	20.26,-10.332	0.47	0.467	1177034	2963105
2000	SN	CG	SN-CG	6591	0.00321776746972	0.00104919059428	3787.42171596	0	1	15.013,-14.881	-0.055,15.986	0.47	0.534	1177034	3609851
2000	SN	ZA	SN-ZA	1140	0.00552513198931	0.000135658105565	6503.2682059	0	0	15.013,-14.881	-30.558,23.121	0.47	0.629	1177034	47938663
2000	SN	GA	SN-GA	15486	0.00289845144764	0.00264321252321	3411.57590122	0	1	15.013,-14.881	-0.591,11.797	0.47	0.683	1177034	1290693
2000	SN	GN	SN-GN	6407	0.000564889910097	7.38553856152e-05	664.894630441	0	1	15.013,-14.881	10.439,-10.942	0.47	0.355	1177034	9002656
2000	SN	GM	SN-GM	114461	0.000154631225581	0.000112555934352	182.00620997	0	0	15.013,-14.881	13.453,-15.386	0.47	0.439	1177034	1617029
2000	SN	IE	SN-IE	28	0.00364423690007	0.00103526101103	4289.39073544	0	0	15.013,-14.881	53.177,-8.152	0.47	0.916	1177034	4143294
2000	SN	CV	SN-CV	626	0.000799427669263	0.00185663092117	940.953547263	0	0	15.013,-14.881	15.071,-23.634	0.47	0.586	1177034	506807
2000	SN	ES	SN-ES	7783	0.00255842400727	6.93900032831e-05	3011.35204297	0	0	15.013,-14.881	40.227,-3.649	0.47	0.885	1177034	43397491
2000	SN	GH	SN-GH	62	0.00143125860986	0.000747565697375	1684.6400466	0	0	15.013,-14.881	7.96,-1.207	0.47	0.558	1177034	2253501
2000	SN	US	SN-US	11352	0.00716215329732	2.81147166234e-05	8430.09794416	0	0	15.013,-14.881	39.622,-98.606	0.47	0.937	1177034	299846449
2000	SN	ST	SN-ST	34	0.00245022851166	0.0188963731703	2884.00226599	0	0	15.013,-14.881	0.201,6.629	0.47	0.525	1177034	152622
2000	SN	SL	SN-SL	664	0.000673911372829	0.000141990579413	793.216598806	0	0	15.013,-14.881	8.56,-11.792	0.47	0.359	1177034	5586403
2000	SN	MX	SN-MX	15	0.00774366728484	8.74160839759e-05	9114.55967894	0	0	15.013,-14.881	23.951,-102.535	0.47	0.775	1177034	104266392
2000	SN	SE	SN-SE	230	0.00488325358962	0.00063595091215	5747.75550561	0	0	15.013,-14.881	62.011,15.27	0.47	0.916	1177034	9038049
2000	GN	DO	GN-DO	4	0.000719686230379	0.000684198580282	6479.08756004	0	0	10.439,-10.942	19.015,-70.729	0.355	0.702	9002656	9469601
2000	GN	FR	GN-FR	8321	0.000468665514875	6.91785010063e-05	4219.23440948	0	1	10.439,-10.942	46.565,2.55	0.355	0.893	9002656	60990544
2000	GN	DK	GN-DK	54	0.000596856845827	0.000991942296669	5373.29686423	0	0	10.439,-10.942	56.058,9.264	0.355	0.901	9002656	5416945
2000	GN	BE	GN-BE	998	0.000521858208914	0.000451826100803	4698.10993563	0	1	10.439,-10.942	50.643,4.664	0.355	0.897	9002656	10398049
2000	GN	DE	GN-DE	1993	0.000545178503253	5.93818977334e-05	4908.05452338	0	0	10.439,-10.942	51.11,9.851	0.355	0.92	9002656	82652369
2000	GN	NI	GN-NI	6	0.000894710071508	0.00147454635903	8054.76699352	0	0	10.439,-10.942	12.84,-85.034	0.355	0.599	9002656	5462539
2000	GN	NL	GN-NL	804	0.000540354691517	0.00297937271329	4864.62740571	0	0	10.439,-10.942	52.077,5.389	0.355	0.921	9002656	1632769
2000	GN	PT	GN-PT	288	0.000370696980105	0.000316981929541	3337.25739212	0	0	10.439,-10.942	40.309,-8.058	0.355	0.816	9002656	10528226
2000	GN	NO	GN-NO	31	0.000652095009698	0.00126553020017	5870.58705163	0	0	10.439,-10.942	61.152,8.74	0.355	0.955	9002656	4638836
2000	GN	NG	GN-NG	3579	0.000232130097749	1.47838520489e-05	2089.78741728	0	0	10.439,-10.942	9.594,8.105	0.355	0.471	9002656	141356083
2000	GN	PA	GN-PA	5	0.000852312492765	0.00237446121861	7673.07617687	0	0	10.439,-10.942	8.384,-80.92	0.355	0.78	9002656	3231502
2000	GN	LR	GN-LR	31145	4.9040178956e-05	0.000128273686563	441.491861319	0	0	10.439,-10.942	6.682,-9.657	0.355	0.388	9002656	3441796
2000	GN	CU	GN-CU	14	0.000800934891688	0.000640373192159	7210.54130826	0	0	10.439,-10.942	21.297,-77.781	0.355	0.78	9002656	11259905
2000	GN	IS	GN-IS	7	0.000674893728504	0.0205450748457	6075.83607428	0	0	10.439,-10.942	64.764,-18.48	0.355	0.906	9002656	295732
2000	GN	GW	GN-GW	4968	4.95711306414e-05	0.000279456279331	446.271836696	0	0	10.439,-10.942	12.125,-14.651	0.355	0.364	9002656	1596929
2000	GN	CI	GN-CI	134696	7.43621346881e-05	3.60219256701e-05	669.456718023	0	1	10.439,-10.942	7.632,-5.556	0.355	0.432	9002656	18584701
2000	GN	CO	GN-CO	4	0.000765472123632	0.00153324309277	6891.28220665	0	0	10.439,-10.942	3.9,-73.076	0.355	0.719	9002656	4494579
2000	GN	VE	GN-VE	2	0.00067532157752	0.000227485781195	6079.68785179	0	0	10.439,-10.942	7.125,-66.166	0.355	0.748	9002656	26725573
2000	GN	CL	GN-CL	4	0.000821455690553	0.000453834716793	7395.28300129	0	0	10.439,-10.942	-23.389,-69.433	0.355	0.819	9002656	16295102
2000	GN	CA	GN-CA	1334	0.00105553950956	0.000294468850427	9502.65909899	0	1	10.439,-10.942	59.081,-109.433	0.355	0.911	9002656	32270507
2000	GN	MR	GN-MR	3073	0.000121655449507	0.000369619761176	1095.22216244	0	0	10.439,-10.942	20.26,-10.332	0.355	0.467	9002656	2963105
2000	GN	ZA	GN-ZA	33	0.000648564873571	0.000121797440418	5838.80645044	0	0	10.439,-10.942	-30.558,23.121	0.355	0.629	9002656	47938663
2000	GN	AO	GN-AO	173	0.000448805093084	0.00025103349754	4040.43786408	0	0	10.439,-10.942	-12.296,17.544	0.355	0.508	9002656	16095214
2000	GN	AR	GN-AR	1	0.000849015025529	0.000197263298286	7643.39021367	0	0	10.439,-10.942	-35.377,-65.167	0.355	0.811	9002656	38747148
2000	GN	GA	GN-GA	2527	0.000311160004034	0.00217035846424	2801.26647728	0	1	10.439,-10.942	-0.591,11.797	0.355	0.683	9002656	1290693
2000	GN	GM	GN-GM	39008	6.54091704961e-05	0.000364159369573	588.856261222	0	0	10.439,-10.942	13.453,-15.386	0.355	0.439	9002656	1617029
2000	GN	IE	GN-IE	64	0.000529192176202	0.00114984240081	4764.13512024	0	0	10.439,-10.942	53.177,-8.152	0.355	0.916	9002656	4143294
2000	GN	CV	GN-CV	100	0.000163371651004	0.00290204905248	1470.77877414	0	0	10.439,-10.942	15.071,-23.634	0.355	0.586	9002656	506807
2000	GN	ES	GN-ES	4551	0.000376906423803	7.81879044042e-05	3393.15887769	0	0	10.439,-10.942	40.227,-3.649	0.355	0.885	9002656	43397491
2000	GN	GH	GN-GH	86	0.000122703600054	0.000490196499247	1104.65830125	0	0	10.439,-10.942	7.96,-1.207	0.355	0.558	9002656	2253501
2000	GN	US	GN-US	5455	0.0010087549443	3.02870812114e-05	9081.4737518	0	0	10.439,-10.942	39.622,-98.606	0.355	0.937	9002656	299846449
2000	GN	SN	GN-SN	40236	7.38553856152e-05	0.000564889910097	664.894630441	0	1	10.439,-10.942	15.013,-14.881	0.355	0.47	9002656	1177034
2000	GN	SL	GN-SL	61692	2.5441625135e-05	4.09999420326e-05	229.042199171	0	0	10.439,-10.942	8.56,-11.792	0.355	0.359	9002656	5586403
2000	GN	MX	GN-MX	8	0.00107844299847	9.31158271099e-05	9708.85133084	0	0	10.439,-10.942	23.951,-102.535	0.355	0.775	9002656	104266392
2000	GN	SE	GN-SE	112	0.000679658789143	0.000676997245316	6118.73427603	0	0	10.439,-10.942	62.011,15.27	0.355	0.916	9002656	9038049
2000	SL	DO	SL-DO	18	0.00115445494461	0.000681047761776	6449.25056596	0	0	8.56,-11.792	19.015,-70.729	0.359	0.702	5586403	9469601
2000	SL	FR	SL-FR	759	0.000795787786513	7.28898446608e-05	4445.59127794	0	0	8.56,-11.792	46.565,2.55	0.359	0.893	5586403	60990544
2000	SL	DK	SL-DK	254	0.0010023479409	0.0010337043378	5599.51954411	0	0	8.56,-11.792	56.058,9.264	0.359	0.901	5586403	5416945
2000	SL	BE	SL-BE	568	0.000881459669311	0.000473568545505	4924.18894102	0	0	8.56,-11.792	50.643,4.664	0.359	0.897	5586403	10398049
2000	SL	DE	SL-DE	5223	0.000919393699098	6.21410345639e-05	5136.10371882	0	0	8.56,-11.792	51.11,9.851	0.359	0.92	5586403	82652369
2000	SL	BS	SL-BS	3	0.00129292352584	0.0223411802334	7222.79186355	0	1	8.56,-11.792	24.628,-78.014	0.359	0.794	5586403	323295
2000	SL	NL	SL-NL	1298	0.000911240507507	0.00311774458289	5090.55670486	0	0	8.56,-11.792	52.077,5.389	0.359	0.921	5586403	1632769
2000	SL	PT	SL-PT	43	0.000636122816637	0.0003375343967	3553.63841123	0	0	8.56,-11.792	40.309,-8.058	0.359	0.816	5586403	10528226
2000	SL	NO	SL-NO	199	0.00109094873159	0.00131379494059	6094.47926702	0	0	8.56,-11.792	61.152,8.74	0.359	0.955	5586403	4638836
2000	SL	NG	SL-NG	2216	0.000392006305263	1.54921185793e-05	2189.90519974	0	1	8.56,-11.792	9.594,8.105	0.359	0.471	5586403	141356083
2000	SL	LR	SL-LR	76154	5.63775573388e-05	9.15068050082e-05	314.94775545	0	1	8.56,-11.792	6.682,-9.657	0.359	0.388	5586403	3441796
2000	SL	CA	SL-CA	1019	0.00172472067297	0.000298569363711	9634.98474163	0	1	8.56,-11.792	59.081,-109.433	0.359	0.911	5586403	32270507
2000	SL	GW	SL-GW	818	9.04793441989e-05	0.000316516313418	505.454079871	0	0	8.56,-11.792	12.125,-14.651	0.359	0.364	5586403	1596929
2000	SL	CI	SL-CI	764	0.000124404867587	3.7395044747e-05	694.975725504	0	0	8.56,-11.792	7.632,-5.556	0.359	0.432	5586403	18584701
2000	SL	CO	SL-CO	1	0.00121641292407	0.00151190418685	6795.37280824	0	0	8.56,-11.792	3.9,-73.076	0.359	0.719	5586403	4494579
2000	SL	VE	SL-VE	2	0.00107289763403	0.000224266045164	5993.63856145	0	0	8.56,-11.792	7.125,-66.166	0.359	0.748	5586403	26725573
2000	SL	CL	SL-CL	1	0.00129011861024	0.000442287656414	7207.1224746	0	0	8.56,-11.792	-23.389,-69.433	0.359	0.819	5586403	16295102
2000	SL	IS	SL-IS	10	0.0011239064982	0.0212306907377	6278.59463325	0	0	8.56,-11.792	64.764,-18.48	0.359	0.906	5586403	295732
2000	SL	ZA	SL-ZA	164	0.00102611924123	0.000119576042569	5732.31560758	0	1	8.56,-11.792	-30.558,23.121	0.359	0.629	5586403	47938663
2000	SL	GB	SL-GB	8727	0.000900759918969	8.35259652904e-05	5032.00791361	0	1	8.56,-11.792	53,-1.6	0.359	0.875	5586403	60244834
2000	SL	GN	SL-GN	438226	4.09999420326e-05	2.5441625135e-05	229.042199171	0	0	8.56,-11.792	10.439,-10.942	0.359	0.355	5586403	9002656
2000	SL	GM	SL-GM	2252	0.000120188701561	0.000415219840194	671.422522969	0	1	8.56,-11.792	13.453,-15.386	0.359	0.439	5586403	1617029
2000	SL	IE	SL-IE	251	0.000891018737818	0.00120136049964	4977.58975	0	1	8.56,-11.792	53.177,-8.152	0.359	0.916	5586403	4143294
2000	SL	CV	SL-CV	32	0.000264781943105	0.0029186231471	1479.17864131	0	0	8.56,-11.792	15.071,-23.634	0.359	0.586	5586403	506807
2000	SL	ES	SL-ES	739	0.000647389037074	8.33360633425e-05	3616.57605888	0	0	8.56,-11.792	40.227,-3.649	0.359	0.885	5586403	43397491
2000	SL	GH	SL-GH	138	0.000209072757517	0.000518288955634	1167.96467981	0	1	8.56,-11.792	7.96,-1.207	0.359	0.558	5586403	2253501
2000	SL	KN	SL-KN	2	0.0010024451053	0.113966021075	5600.0623436	0	1	8.56,-11.792	17.34,-62.769	0.359	0.745	5586403	49138
2000	SL	US	SL-US	22449	0.00163621494555	3.04841231602e-05	9140.55608046	0	1	8.56,-11.792	39.622,-98.606	0.359	0.937	5586403	299846449
2000	SL	SN	SL-SN	11638	0.000141990579413	0.000673911372829	793.216598806	0	0	8.56,-11.792	15.013,-14.881	0.359	0.47	5586403	1177034
2000	SL	MX	SL-MX	1	0.00173778732901	9.31074736731e-05	9707.98034813	0	0	8.56,-11.792	23.951,-102.535	0.359	0.775	5586403	104266392
2000	SL	SE	SL-SE	217	0.00113574721793	0.000702003459536	6344.74166546	0	0	8.56,-11.792	62.011,15.27	0.359	0.916	5586403	9038049
2000	MX	BE	MX-BE	820	8.73399759238e-05	0.000875801236072	9106.62416694	0	0	23.951,-102.535	50.643,4.664	0.775	0.897	104266392	10398049
2000	MX	FR	MX-FR	6712	8.80352871392e-05	0.000150500735961	9179.12175869	0	0	23.951,-102.535	46.565,2.55	0.775	0.893	104266392	60990544
2000	MX	DK	MX-DK	461	8.70451780712e-05	0.0016754622132	9075.88665848	0	0	23.951,-102.535	56.058,9.264	0.775	0.901	104266392	5416945
2000	MX	DO	MX-DO	2122	3.19654410076e-05	0.000351960045893	3332.92120255	0	1	23.951,-102.535	19.015,-70.729	0.775	0.702	104266392	9469601
2000	MX	DE	MX-DE	5867	9.01167650607e-05	0.000113682766329	9396.14995159	0	0	23.951,-102.535	51.11,9.851	0.775	0.92	104266392	82652369
2000	MX	HT	MX-HT	415	3.04214590664e-05	0.000341204441237	3171.93577623	0	0	23.951,-102.535	19.142,-72.278	0.775	0.456	104266392	9296291
2000	MX	HN	MX-HN	1164	1.85278562788e-05	0.0028267509971	1931.83272568	0	1	23.951,-102.535	14.819,-86.863	0.775	0.632	104266392	683411
2000	MX	BR	MX-BR	1261	6.35036782189e-05	3.54400926381e-05	6621.29940661	0	0	23.951,-102.535	-10.772,-53.089	0.775	0.73	104266392	186830759
2000	MX	BS	MX-BS	86	2.38417156824e-05	0.00768923018695	2485.88967329	0	0	23.951,-102.535	24.628,-78.014	0.775	0.794	104266392	323295
2000	MX	BZ	MX-BZ	2538	1.56571845403e-05	0.00592466644734	1632.5181409	0	0	23.951,-102.535	17.219,-88.602	0.775	0.702	104266392	275546
2000	MX	NI	MX-NI	579	2.12958954354e-05	0.000406486101328	2220.44618146	0	1	23.951,-102.535	12.84,-85.034	0.775	0.599	104266392	5462539
2000	MX	NL	MX-NL	1346	8.70400813003e-05	0.00555826037643	9075.35523657	0	0	23.951,-102.535	52.077,5.389	0.775	0.921	104266392	1632769
